GPC;AttributeName;AttributeID;Description;Options;Required
10003598;Alimentación;CL-A99900017;Seleccione de la lista;Diesel|Gas natural|Leña|Gas|AC/DC|Gas licuado|Eléctrica|Batería|Carbón|Batería recargable|Alcohol|Pila|Batería de litio|Gasolina|Parafina|Pellet|Aceite|Energía solar;false
10003598;Cuenta con bloqueo de seguridad;CA-10000028;Indica si tu producto cuenta con bloqueo de seguridad;Si|No;false
10003598;Tipo velocidad;CA-10000441;;Variable|Fijo;true
10003604;Alimentación;CL-A99900017;Seleccione de la lista;Diesel|Gas natural|Leña|Gas|AC/DC|Gas licuado|Eléctrica|Batería|Carbón|Batería recargable|Alcohol|Pila|Batería de litio|Gasolina|Parafina|Pellet|Aceite|Energía solar;false
10003604;Cuenta con bloqueo de seguridad;CA-10000028;Indica si tu producto cuenta con bloqueo de seguridad;Si|No;false
10003604;Tipo de trabajo;CA-10000031;Seleccione de la lista;Combo|Amateur|Trabajo liviano|Profesional|Industrial|Carpintero|Trabajo pesado;false
10003611;Alimentación;CL-A99900017;Seleccione de la lista;Diesel|Gas natural|Leña|Gas|AC/DC|Gas licuado|Eléctrica|Batería|Carbón|Batería recargable|Alcohol|Pila|Batería de litio|Gasolina|Parafina|Pellet|Aceite|Energía solar;false
10003611;Cuenta con bloqueo de seguridad;CA-10000028;Indica si tu producto cuenta con bloqueo de seguridad;Si|No;false
10003611;Uso herramientas;A2187113;Seleccionar de la lista;Profesional|Básico|Industrial;true
10003609;Superficie de aplicación;CL-A88800176;Seleccione de la lista;Granito|Hierro fundido|Cuero|Aluminio|Bronce|Fibra de vidrio|Plástico|Vidrio|Mármol|Yeso|Cobre|Porcelanato|Madera|Hormigón|Cerámica|Acero inoxidable|Piedra|Multiuso|Bimetal|Metal|Concreto;false
10003609;Tipo de trabajo;CA-10000031;Seleccione de la lista;Combo|Amateur|Trabajo liviano|Profesional|Industrial|Carpintero|Trabajo pesado;false
10003609;Alimentación;CL-A99900017;Seleccione de la lista;Diesel|Gas natural|Leña|Gas|AC/DC|Gas licuado|Eléctrica|Batería|Carbón|Batería recargable|Alcohol|Pila|Batería de litio|Gasolina|Parafina|Pellet|Aceite|Energía solar;false
10003609;Cuenta con bloqueo de seguridad;CA-10000028;Indica si tu producto cuenta con bloqueo de seguridad;Si|No;false
10003613;Alimentación;CL-A99900017;Seleccione de la lista;Diesel|Gas natural|Leña|Gas|AC/DC|Gas licuado|Eléctrica|Batería|Carbón|Batería recargable|Alcohol|Pila|Batería de litio|Gasolina|Parafina|Pellet|Aceite|Energía solar;false
10003613;Cuenta con bloqueo de seguridad;CA-10000028;Indica si tu producto cuenta con bloqueo de seguridad;Si|No;false
10003613;Uso herramientas;A2187113;Seleccionar de la lista;Profesional|Básico|Industrial;true
10003730;Alimentación;CL-A99900017;Seleccione de la lista;Diesel|Gas natural|Leña|Gas|AC/DC|Gas licuado|Eléctrica|Batería|Carbón|Batería recargable|Alcohol|Pila|Batería de litio|Gasolina|Parafina|Pellet|Aceite|Energía solar;false
10003730;Cuenta con bloqueo de seguridad;CA-10000028;Indica si tu producto cuenta con bloqueo de seguridad;Si|No;false
10003730;Uso herramientas;A2187113;Seleccionar de la lista;Profesional|Básico|Industrial;true
10003605;Alimentación;CL-A99900017;Seleccione de la lista;Diesel|Gas natural|Leña|Gas|AC/DC|Gas licuado|Eléctrica|Batería|Carbón|Batería recargable|Alcohol|Pila|Batería de litio|Gasolina|Parafina|Pellet|Aceite|Energía solar;false
10003605;Cuenta con bloqueo de seguridad;CA-10000028;Indica si tu producto cuenta con bloqueo de seguridad;Si|No;false
10003605;Uso herramientas;A2187113;Seleccionar de la lista;Profesional|Básico|Industrial;true
10003608;Uso herramientas;A2187113;Seleccionar de la lista;Profesional|Básico|Industrial;true
10003751;Alimentación;CL-A99900017;Seleccione de la lista;Diesel|Gas natural|Leña|Gas|AC/DC|Gas licuado|Eléctrica|Batería|Carbón|Batería recargable|Alcohol|Pila|Batería de litio|Gasolina|Parafina|Pellet|Aceite|Energía solar;false
10003751;Cuenta con bloqueo de seguridad;CA-10000028;Indica si tu producto cuenta con bloqueo de seguridad;Si|No;false
10003751;Uso herramientas;A2187113;Seleccionar de la lista;Profesional|Básico|Industrial;true
10003603;Alimentación;CL-A99900017;Seleccione de la lista;Diesel|Gas natural|Leña|Gas|AC/DC|Gas licuado|Eléctrica|Batería|Carbón|Batería recargable|Alcohol|Pila|Batería de litio|Gasolina|Parafina|Pellet|Aceite|Energía solar;false
10003603;Cuenta con bloqueo de seguridad;CA-10000028;Indica si tu producto cuenta con bloqueo de seguridad;Si|No;false
10003603;Tipo de sierra;CA-10000032;Seleccione de la lista;Mano|Serrucho|Circular|De punta|Arco de sierra|Base;true
10003603;Uso herramientas;A2187113;Seleccionar de la lista;Profesional|Básico|Industrial;true
10003602;Alimentación;CL-A99900017;Seleccione de la lista;Diesel|Gas natural|Leña|Gas|AC/DC|Gas licuado|Eléctrica|Batería|Carbón|Batería recargable|Alcohol|Pila|Batería de litio|Gasolina|Parafina|Pellet|Aceite|Energía solar;false
10003602;Capacidad de biselado;CL-A88800059;¿El producto cuenta con Capacidad de biselado?;Si|No;false
10003602;Cuenta con bloqueo de seguridad;CA-10000028;Indica si tu producto cuenta con bloqueo de seguridad;Si|No;false
10003602;Uso herramientas;A2187113;Seleccionar de la lista;Profesional|Básico|Industrial;true
10003746;Alimentación;CL-A99900017;Seleccione de la lista;Diesel|Gas natural|Leña|Gas|AC/DC|Gas licuado|Eléctrica|Batería|Carbón|Batería recargable|Alcohol|Pila|Batería de litio|Gasolina|Parafina|Pellet|Aceite|Energía solar;false
10003746;Cuenta con bloqueo de seguridad;CA-10000028;Indica si tu producto cuenta con bloqueo de seguridad;Si|No;false
10003746;Uso herramientas;A2187113;Seleccionar de la lista;Profesional|Básico|Industrial;true
10003610;Alimentación;CL-A99900017;Seleccione de la lista;Diesel|Gas natural|Leña|Gas|AC/DC|Gas licuado|Eléctrica|Batería|Carbón|Batería recargable|Alcohol|Pila|Batería de litio|Gasolina|Parafina|Pellet|Aceite|Energía solar;false
10003610;Cuenta con bloqueo de seguridad;CA-10000028;Indica si tu producto cuenta con bloqueo de seguridad;Si|No;false
10003610;Uso herramientas;A2187113;Seleccionar de la lista;Profesional|Básico|Industrial;true
10003729;Superficie de aplicación;CL-A88800176;Seleccione de la lista;Granito|Hierro fundido|Cuero|Aluminio|Bronce|Fibra de vidrio|Plástico|Vidrio|Mármol|Yeso|Cobre|Porcelanato|Madera|Hormigón|Cerámica|Acero inoxidable|Piedra|Multiuso|Bimetal|Metal|Concreto;true
10003729;Alimentación;CL-A99900017;Seleccione de la lista;Diesel|Gas natural|Leña|Gas|AC/DC|Gas licuado|Eléctrica|Batería|Carbón|Batería recargable|Alcohol|Pila|Batería de litio|Gasolina|Parafina|Pellet|Aceite|Energía solar;false
10003729;Cuenta con bloqueo de seguridad;CA-10000028;Indica si tu producto cuenta con bloqueo de seguridad;Si|No;false
10003729;Uso herramientas;A2187113;Seleccionar de la lista;Profesional|Básico|Industrial;true
10003601;Alimentación;CL-A99900017;Seleccione de la lista;Diesel|Gas natural|Leña|Gas|AC/DC|Gas licuado|Eléctrica|Batería|Carbón|Batería recargable|Alcohol|Pila|Batería de litio|Gasolina|Parafina|Pellet|Aceite|Energía solar;false
10003601;Capacidad de biselado;CL-A88800059;¿El producto cuenta con Capacidad de biselado?;Si|No;false
10003601;Cuenta con bloqueo de seguridad;CA-10000028;Indica si tu producto cuenta con bloqueo de seguridad;Si|No;false
10003601;Uso herramientas;A2187113;Seleccionar de la lista;Profesional|Básico|Industrial;true
10003596;Tipo de trabajo;CA-10000031;Seleccione de la lista;Combo|Amateur|Trabajo liviano|Profesional|Industrial|Carpintero|Trabajo pesado;false
10003596;Alimentación;CL-A99900017;Seleccione de la lista;Diesel|Gas natural|Leña|Gas|AC/DC|Gas licuado|Eléctrica|Batería|Carbón|Batería recargable|Alcohol|Pila|Batería de litio|Gasolina|Parafina|Pellet|Aceite|Energía solar;false
10003596;Cuenta con bloqueo de seguridad;CA-10000028;Indica si tu producto cuenta con bloqueo de seguridad;Si|No;false
10003596;Tipo de sierra;CA-10000032;Seleccione de la lista;Mano|Serrucho|Circular|De punta|Arco de sierra|Base;false
10003682;Tipo de trabajo;CA-10000031;Seleccione de la lista;Combo|Amateur|Trabajo liviano|Profesional|Industrial|Carpintero|Trabajo pesado;false
82010901;Superficie de aplicación;CL-A88800176;Seleccione de la lista;Granito|Hierro fundido|Cuero|Aluminio|Bronce|Fibra de vidrio|Plástico|Vidrio|Mármol|Yeso|Cobre|Porcelanato|Madera|Hormigón|Cerámica|Acero inoxidable|Piedra|Multiuso|Bimetal|Metal|Concreto;true
82010901;Tipo de punta;CA-10000045;Seleccione de la lista;Phillips|Flexible|Doble paleta|Reversible|Intercambiable|Torx|Plana|Cuadrada|Otra|Pozidriv|Allen|Paleta|De vaso;false
82010902;Superficie de aplicación;CL-A88800176;Seleccione de la lista;Granito|Hierro fundido|Cuero|Aluminio|Bronce|Fibra de vidrio|Plástico|Vidrio|Mármol|Yeso|Cobre|Porcelanato|Madera|Hormigón|Cerámica|Acero inoxidable|Piedra|Multiuso|Bimetal|Metal|Concreto;true
82010902;Tipo de accesorios;CA-10000438;;Disco ingleteadora|Disco esmeril|Hoja de calar|Hoja de sierra sable|Fresa|Disco sierra circular;true
82010904;Superficie de aplicación;CL-A88800176;Seleccione de la lista;Granito|Hierro fundido|Cuero|Aluminio|Bronce|Fibra de vidrio|Plástico|Vidrio|Mármol|Yeso|Cobre|Porcelanato|Madera|Hormigón|Cerámica|Acero inoxidable|Piedra|Multiuso|Bimetal|Metal|Concreto;true
82010905;Uso herramientas;A2187113;Seleccionar de la lista;Profesional|Básico|Industrial;true
82010908;Regulador de voltaje;CL-A88800161;Indica si tu producto regulador de voltaje;Si|No;true
10006755;Edad recomendada;A2152826;Seleccionar la edad recomendada para el uso;Desde 1 año|Desde 5 años|Desde 17 meses|Desde 8 años|Desde 23 meses|Recién nacido|Desde 13 meses|Desde 22 meses|Desde 19 meses|Desde 2 años|Desde 3 años|Desde 12 años|Desde 15 años|Desde 14 años|Desde 14 meses|Desde 18 meses|Desde 9 meses|Desde 6 años|Desde 9 años|Desde 20 meses|Desde 3 meses|Desde 4 años|Desde 16 meses|Desde 10 años|Desde 15 meses|Desde 21 meses|Desde 6 meses|Desde 7 años;true
10005133;Edad recomendada;A2152826;Seleccionar la edad recomendada para el uso;Desde 1 año|Desde 5 años|Desde 17 meses|Desde 8 años|Desde 23 meses|Recién nacido|Desde 13 meses|Desde 22 meses|Desde 19 meses|Desde 2 años|Desde 3 años|Desde 12 años|Desde 15 años|Desde 14 años|Desde 14 meses|Desde 18 meses|Desde 9 meses|Desde 6 años|Desde 9 años|Desde 20 meses|Desde 3 meses|Desde 4 años|Desde 16 meses|Desde 10 años|Desde 15 meses|Desde 21 meses|Desde 6 meses|Desde 7 años;true
10005134;Edad recomendada;A2152826;Seleccionar la edad recomendada para el uso;Desde 1 año|Desde 5 años|Desde 17 meses|Desde 8 años|Desde 23 meses|Recién nacido|Desde 13 meses|Desde 22 meses|Desde 19 meses|Desde 2 años|Desde 3 años|Desde 12 años|Desde 15 años|Desde 14 años|Desde 14 meses|Desde 18 meses|Desde 9 meses|Desde 6 años|Desde 9 años|Desde 20 meses|Desde 3 meses|Desde 4 años|Desde 16 meses|Desde 10 años|Desde 15 meses|Desde 21 meses|Desde 6 meses|Desde 7 años;true
10005138;Edad recomendada;A2152826;Seleccionar la edad recomendada para el uso;Desde 1 año|Desde 5 años|Desde 17 meses|Desde 8 años|Desde 23 meses|Recién nacido|Desde 13 meses|Desde 22 meses|Desde 19 meses|Desde 2 años|Desde 3 años|Desde 12 años|Desde 15 años|Desde 14 años|Desde 14 meses|Desde 18 meses|Desde 9 meses|Desde 6 años|Desde 9 años|Desde 20 meses|Desde 3 meses|Desde 4 años|Desde 16 meses|Desde 10 años|Desde 15 meses|Desde 21 meses|Desde 6 meses|Desde 7 años;true
10005140;Edad recomendada;A2152826;Seleccionar la edad recomendada para el uso;Desde 1 año|Desde 5 años|Desde 17 meses|Desde 8 años|Desde 23 meses|Recién nacido|Desde 13 meses|Desde 22 meses|Desde 19 meses|Desde 2 años|Desde 3 años|Desde 12 años|Desde 15 años|Desde 14 años|Desde 14 meses|Desde 18 meses|Desde 9 meses|Desde 6 años|Desde 9 años|Desde 20 meses|Desde 3 meses|Desde 4 años|Desde 16 meses|Desde 10 años|Desde 15 meses|Desde 21 meses|Desde 6 meses|Desde 7 años;true
10005153;Edad recomendada;A2152826;Seleccionar la edad recomendada para el uso;Desde 1 año|Desde 5 años|Desde 17 meses|Desde 8 años|Desde 23 meses|Recién nacido|Desde 13 meses|Desde 22 meses|Desde 19 meses|Desde 2 años|Desde 3 años|Desde 12 años|Desde 15 años|Desde 14 años|Desde 14 meses|Desde 18 meses|Desde 9 meses|Desde 6 años|Desde 9 años|Desde 20 meses|Desde 3 meses|Desde 4 años|Desde 16 meses|Desde 10 años|Desde 15 meses|Desde 21 meses|Desde 6 meses|Desde 7 años;true
10005153;Género;CL-A99000023;Seleccione de la lista;Femenino|Masculino|Unisex;false
10005154;Edad recomendada;A2152826;Seleccionar la edad recomendada para el uso;Desde 1 año|Desde 5 años|Desde 17 meses|Desde 8 años|Desde 23 meses|Recién nacido|Desde 13 meses|Desde 22 meses|Desde 19 meses|Desde 2 años|Desde 3 años|Desde 12 años|Desde 15 años|Desde 14 años|Desde 14 meses|Desde 18 meses|Desde 9 meses|Desde 6 años|Desde 9 años|Desde 20 meses|Desde 3 meses|Desde 4 años|Desde 16 meses|Desde 10 años|Desde 15 meses|Desde 21 meses|Desde 6 meses|Desde 7 años;true
10005154;Género;CL-A99000023;Seleccione de la lista;Femenino|Masculino|Unisex;false
10005155;Edad recomendada;A2152826;Seleccionar la edad recomendada para el uso;Desde 1 año|Desde 5 años|Desde 17 meses|Desde 8 años|Desde 23 meses|Recién nacido|Desde 13 meses|Desde 22 meses|Desde 19 meses|Desde 2 años|Desde 3 años|Desde 12 años|Desde 15 años|Desde 14 años|Desde 14 meses|Desde 18 meses|Desde 9 meses|Desde 6 años|Desde 9 años|Desde 20 meses|Desde 3 meses|Desde 4 años|Desde 16 meses|Desde 10 años|Desde 15 meses|Desde 21 meses|Desde 6 meses|Desde 7 años;true
10005156;Edad recomendada;A2152826;Seleccionar la edad recomendada para el uso;Desde 1 año|Desde 5 años|Desde 17 meses|Desde 8 años|Desde 23 meses|Recién nacido|Desde 13 meses|Desde 22 meses|Desde 19 meses|Desde 2 años|Desde 3 años|Desde 12 años|Desde 15 años|Desde 14 años|Desde 14 meses|Desde 18 meses|Desde 9 meses|Desde 6 años|Desde 9 años|Desde 20 meses|Desde 3 meses|Desde 4 años|Desde 16 meses|Desde 10 años|Desde 15 meses|Desde 21 meses|Desde 6 meses|Desde 7 años;true
10005157;Edad recomendada;A2152826;Seleccionar la edad recomendada para el uso;Desde 1 año|Desde 5 años|Desde 17 meses|Desde 8 años|Desde 23 meses|Recién nacido|Desde 13 meses|Desde 22 meses|Desde 19 meses|Desde 2 años|Desde 3 años|Desde 12 años|Desde 15 años|Desde 14 años|Desde 14 meses|Desde 18 meses|Desde 9 meses|Desde 6 años|Desde 9 años|Desde 20 meses|Desde 3 meses|Desde 4 años|Desde 16 meses|Desde 10 años|Desde 15 meses|Desde 21 meses|Desde 6 meses|Desde 7 años;true
10005161;Edad recomendada;A2152826;Seleccionar la edad recomendada para el uso;Desde 1 año|Desde 5 años|Desde 17 meses|Desde 8 años|Desde 23 meses|Recién nacido|Desde 13 meses|Desde 22 meses|Desde 19 meses|Desde 2 años|Desde 3 años|Desde 12 años|Desde 15 años|Desde 14 años|Desde 14 meses|Desde 18 meses|Desde 9 meses|Desde 6 años|Desde 9 años|Desde 20 meses|Desde 3 meses|Desde 4 años|Desde 16 meses|Desde 10 años|Desde 15 meses|Desde 21 meses|Desde 6 meses|Desde 7 años;true
10005161;Cuenta con ruedas;CL-A99900481;Indica si tu producto cuenta con ruedas;Si|No;false
10005162;Edad recomendada;A2152826;Seleccionar la edad recomendada para el uso;Desde 1 año|Desde 5 años|Desde 17 meses|Desde 8 años|Desde 23 meses|Recién nacido|Desde 13 meses|Desde 22 meses|Desde 19 meses|Desde 2 años|Desde 3 años|Desde 12 años|Desde 15 años|Desde 14 años|Desde 14 meses|Desde 18 meses|Desde 9 meses|Desde 6 años|Desde 9 años|Desde 20 meses|Desde 3 meses|Desde 4 años|Desde 16 meses|Desde 10 años|Desde 15 meses|Desde 21 meses|Desde 6 meses|Desde 7 años;true
10005162;Alimentación;CL-A99900017;Seleccione de la lista;Diesel|Gas natural|Leña|Gas|AC/DC|Gas licuado|Eléctrica|Batería|Carbón|Batería recargable|Alcohol|Pila|Batería de litio|Gasolina|Parafina|Pellet|Aceite|Energía solar;false
10005163;Edad recomendada;A2152826;Seleccionar la edad recomendada para el uso;Desde 1 año|Desde 5 años|Desde 17 meses|Desde 8 años|Desde 23 meses|Recién nacido|Desde 13 meses|Desde 22 meses|Desde 19 meses|Desde 2 años|Desde 3 años|Desde 12 años|Desde 15 años|Desde 14 años|Desde 14 meses|Desde 18 meses|Desde 9 meses|Desde 6 años|Desde 9 años|Desde 20 meses|Desde 3 meses|Desde 4 años|Desde 16 meses|Desde 10 años|Desde 15 meses|Desde 21 meses|Desde 6 meses|Desde 7 años;true
10005163;Enfoque educativo;CA-10000238;Seleccione de la lista;Social|Biología|Historia|Física|Matemáticas|Química|Lenguaje|Geografía;true
10005164;Edad recomendada;A2152826;Seleccionar la edad recomendada para el uso;Desde 1 año|Desde 5 años|Desde 17 meses|Desde 8 años|Desde 23 meses|Recién nacido|Desde 13 meses|Desde 22 meses|Desde 19 meses|Desde 2 años|Desde 3 años|Desde 12 años|Desde 15 años|Desde 14 años|Desde 14 meses|Desde 18 meses|Desde 9 meses|Desde 6 años|Desde 9 años|Desde 20 meses|Desde 3 meses|Desde 4 años|Desde 16 meses|Desde 10 años|Desde 15 meses|Desde 21 meses|Desde 6 meses|Desde 7 años;true
10005164;Tipo de pantalla;A2689383;Seleccione de la lista;LCD|QLED|LED;false
10005164;Alimentación;CL-A99900017;Seleccione de la lista;Diesel|Gas natural|Leña|Gas|AC/DC|Gas licuado|Eléctrica|Batería|Carbón|Batería recargable|Alcohol|Pila|Batería de litio|Gasolina|Parafina|Pellet|Aceite|Energía solar;false
10005164;Enfoque educativo;CA-10000238;Seleccione de la lista;Social|Biología|Historia|Física|Matemáticas|Química|Lenguaje|Geografía;true
10005165;Edad recomendada;A2152826;Seleccionar la edad recomendada para el uso;Desde 1 año|Desde 5 años|Desde 17 meses|Desde 8 años|Desde 23 meses|Recién nacido|Desde 13 meses|Desde 22 meses|Desde 19 meses|Desde 2 años|Desde 3 años|Desde 12 años|Desde 15 años|Desde 14 años|Desde 14 meses|Desde 18 meses|Desde 9 meses|Desde 6 años|Desde 9 años|Desde 20 meses|Desde 3 meses|Desde 4 años|Desde 16 meses|Desde 10 años|Desde 15 meses|Desde 21 meses|Desde 6 meses|Desde 7 años;true
10005165;Nivel de dificultad;CA-10000379;Seleccione de la lista;Principiante|Avanzado|Intermedio;false
10005166;Edad recomendada;A2152826;Seleccionar la edad recomendada para el uso;Desde 1 año|Desde 5 años|Desde 17 meses|Desde 8 años|Desde 23 meses|Recién nacido|Desde 13 meses|Desde 22 meses|Desde 19 meses|Desde 2 años|Desde 3 años|Desde 12 años|Desde 15 años|Desde 14 años|Desde 14 meses|Desde 18 meses|Desde 9 meses|Desde 6 años|Desde 9 años|Desde 20 meses|Desde 3 meses|Desde 4 años|Desde 16 meses|Desde 10 años|Desde 15 meses|Desde 21 meses|Desde 6 meses|Desde 7 años;true
